Property ID,Map Location,Latitude,Longitude
P611,https://maps.app.goo.gl/qUd233eP96kiEYeDA,12.9897646,77.7863911
P610,https://maps.app.goo.gl/qUd233eP96kiEYeDA,12.9897646,77.7863911
P609,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8854006,77.7044266,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8854006!4d77.7044266!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8854006,77.7044266
P608,"https://www.google.com/maps/place/Abhee+King's+Court/@12.8541849,77.5115038,10z/data=!4m6!3m5!1s0x3bae0d1877eea1e7:0xba37140437921dd9!8m2!3d12.8867896!4d77.7674601!16s%2Fg%2F11twfb6fxc?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8541849,77.5115038
P607,"https://www.google.com/maps/place/Abhee+King's+Court/@12.8541849,77.5115038,10z/data=!4m6!3m5!1s0x3bae0d1877eea1e7:0xba37140437921dd9!8m2!3d12.8867896!4d77.7674601!16s%2Fg%2F11twfb6fxc?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8541849,77.5115038
P606,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8854006,77.7044266,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8854006!4d77.7044266!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8854006,77.7044266
P605,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8854006,77.7044266,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8854006!4d77.7044266!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8854006,77.7044266
P604,"https://www.google.com/maps/place/PRESTIGE+SUMMER+FIELDS,+Bhoganhalli,+Bengaluru,+Karnataka+560103/@12.9457955,77.7136296,13z/data=!4m6!3m5!1s0x3bae1301193f794d:0xd3469687700c9e8f!8m2!3d12.9237373!4d77.6976307!16s%2Fg%2F11c43v_z21?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.9457955,77.7136296
P603,"https://www.google.com/maps/place/Sumadhura+Silver+Ripples,+SUMADHURA+SILVER+RIPPLES,+Whispering+Winds+1st+Cross+Rd,+Nallurhalli,+Whitefield,+Bengaluru,+Karnataka+560066/@12.9757092,77.742858,14.43z/data=!4m6!3m5!1s0x3bae1203ea134a05:0x86d27f0df9e9a261!8m2!3d12.9697907!4d77.7383559!16s%2Fg%2F11bwfxhkkg?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.9757092,77.742858
P602,https://maps.app.goo.gl/EFKR1ry5eN9gCvhT7,12.9187897,77.5637367
P601,https://maps.app.goo.gl/hbwkCH3YDEwELpgU6,12.9109118,77.6818431
P600,"https://www.google.com/maps/place/Orchid+Nirvana+-+Goyal+%26+Co+%7C+Hariyana+Group/@13.2349966,77.6064285,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1f6011d26f59:0x91cb42e6c3900a03!8m2!3d13.2349966!4d77.6090034!16s%2Fg%2F11l8g47kvv?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",13.2349966,77.6064285
P599,"https://www.google.com/maps/place/Salarpuria+Sattva+Greenage,+Hosur+Rd,+Bommanahalli,+Bengaluru,+Karnataka+560068/@12.8466365,77.8005019,12.17z/data=!4m6!3m5!1s0x3bae14ea971523bd:0x437b9cc1ddf28ce2!8m2!3d12.9024892!4d77.6300534!16s%2Fg%2F1hjggx19c?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8466365,77.8005019
P598,"https://www.google.com/maps/place/TVS+Emerald+The+Estate/@12.8466365,77.8005019,12.17z/data=!4m6!3m5!1s0x3bae7541fbe5a3e9:0x435af244cc1c4baf!8m2!3d12.8518316!4d77.8376612!16s%2Fg%2F11v3lj9jh4?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",12.8466365,77.8005019
P597,"https://www.google.com/maps/place/Adarsh+Palm+Acres/@13.15714,77.6609286,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1c067f103eab:0x7ccf5e2a267033c3!8m2!3d13.15714!4d77.6635035!16s%2Fg%2F11c1pkbqkf?entry=ttu&g_ep=EgoyMDI0MTAyMy4wIKXMDSoASAFQAw%3D%3D",13.15714,77.6609286
P596,https://maps.app.goo.gl/zmDebUTN6XzNut3w6,12.9026947,77.7162793
P595,https://maps.app.goo.gl/9751Yhd3nooL9ujX7,13.12795,77.5595986
P594,https://maps.app.goo.gl/shSFqX3HaUDnJUXt5,13.12795,77.5595986
P593,https://maps.app.goo.gl/gsUncH2Z5UbrRqYq7,13.12795,77.5595986
P592,https://maps.app.goo.gl/2JJbxqswY2bxLvYk6,13.0809658,77.6375887
P591,https://maps.app.goo.gl/iRGbVi3MmGdfH6YN8,13.15714,77.6609286
P590,https://maps.app.goo.gl/7Fz4J2MvvAEwxPvp7,13.0831197,77.6371984
P589,https://maps.app.goo.gl/cAw3iSK2Jd2tDd68A,12.9354625,77.720302
P588,https://maps.app.goo.gl/QshuRUTZzhQGVGbP9,12.9177632,77.5384739
P586,https://maps.app.goo.gl/kRBG8ppL2BzQ5AWu6,13.0768093,77.7339685
P585,https://maps.app.goo.gl/z1QbYdP4KEozxtJF9,13.0263213,77.7615488
P584,"https://www.google.com/maps/place/Total+Environment+Tangled+Up+In+The+Green/@13.2633823,77.6826738,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1e1c316d7e537:0x113ea76360b81973!8m2!3d13.2633823!4d77.6826738!16s%2Fg%2F11v9w3jz67?entry=ttu&g_ep=EgoyMDI0MTAyMi4wIKXMDSoASAFQAw%3D%3D",13.2633823,77.6826738
P583,https://maps.app.goo.gl/wTzRHw6cFvXhPHieA,12.9852865,77.7227819
P580,https://maps.app.goo.gl/qtrVWtkhQar4yMQ38,12.8766147,77.5259906
P578,https://maps.app.goo.gl/3yT959RYDmpHB8fU8,12.8528039,77.676744
P577,https://maps.app.goo.gl/7d51MiFojLLFgS127,12.9486351,77.5752102
P576,https://maps.app.goo.gl/2CwZqsuAibEdTrAY6,12.8624941,77.6003055
P575,https://maps.app.goo.gl/UDKj8a7nHeXig8K6A,12.8739925,77.5760526
P574,https://maps.app.goo.gl/UDKj8a7nHeXig8K6A,12.8739925,77.5760526
P573,https://maps.app.goo.gl/yM5gw24uTShcXq3B8,12.8496356,77.6673776
P572,https://maps.app.goo.gl/DfdyGAT1kfwx3W6q8,12.8907217,77.6352062
P571,https://maps.app.goo.gl/a4aEcBdr1u8At26a6,12.8658601,77.5236839
P570,https://maps.app.goo.gl/TAUbgwpMupH13SUK6,12.8958587,77.7741423
P569,https://maps.app.goo.gl/ngZSY93H1J4o2DEx9,12.8455678,77.5846682
P568,https://maps.app.goo.gl/1pkJt7dFW5JpYNUw8,12.8675523,77.5210609
P567,https://maps.app.goo.gl/fLmcVadTHY1FxaPAA,12.9030131,77.6035415
P563,https://maps.app.goo.gl/d4CRumHP3yNsogYb7,13.1354344,77.4800526
P562,https://maps.app.goo.gl/duoZd6Y3XzetVXWRA,12.8729253,77.5673285
P561,,,
P559,https://maps.app.goo.gl/WqGNwZcX1Mvj1p8C6,12.8986589,77.5922423
P557,https://maps.app.goo.gl/QPzb4Me8reRfYDte6,12.8975792,77.7020854
P554,https://maps.app.goo.gl/zRsLc9fCe8j5otew5,13.0250687,77.7595965
P553,https://maps.app.goo.gl/vKV3YfQKmAMJq68XA,13.0250687,77.7595965
P552,https://maps.app.goo.gl/vCYxDkb6YGrEMMPR6,13.0295725,77.7606534
P550,https://maps.app.goo.gl/yTuM2Wd4PQBWzJUd6,12.994873,77.6125453
P549,https://maps.app.goo.gl/qRJDaisc4q1FWaSo9,12.9070235,77.6732791
P547,https://maps.app.goo.gl/MG4PJCSppvGBNezk8,13.0251105,77.7438334
P546,https://maps.app.goo.gl/s4ExPRZJivjQfW5BA,13.0852181,77.6525146
P544,https://maps.app.goo.gl/sK6kkt1DGcmmnbst8,13.0655951,77.5750101
P543,https://maps.app.goo.gl/MbFFu3PAFX1dmApb7,13.0644974,77.6036504
P542,https://maps.app.goo.gl/WgFdn8kDFp48z7qv8,13.0724274,77.6168904
P541,https://maps.app.goo.gl/NhwQp1aRBygJQ8PPA,13.0624037,77.6174028
P540,https://maps.app.goo.gl/PSa2X7reoxY3ZEk3A,13.0526488,77.6750554
P538,https://maps.app.goo.gl/XFpvys4oTLuz3Fpq9,,
P537,https://maps.app.goo.gl/6RouVdnpArgQj7fy5,13.085279,77.644533
P536,https://maps.app.goo.gl/6RouVdnpArgQj7fy5,13.085279,77.644533
P523,https://maps.app.goo.gl/bA99JS51oo5jJucm8,12.9951764,77.6665866
P522,https://maps.app.goo.gl/MGNQmqXt3ZhmEDGt7,12.9775617,77.7517043
P521,https://maps.app.goo.gl/PnKPsaYQpNzu2FgK9,12.8863324,77.5979548
P520,,,
P519,https://maps.app.goo.gl/hfDhfn4qyJWhr5Jt8,12.8965559,77.6640151
P518,https://maps.app.goo.gl/3g484FQzxD2FxY917,12.8740355,77.667421
P517,https://maps.app.goo.gl/BWMoPMooUPSeACdw7,12.9822581,77.754306
P516,https://maps.app.goo.gl/TQdNW5YcChN8e2rEA,12.9019469,77.760982
P515,https://maps.app.goo.gl/4C5tJy9G1T5bnFdD8,13.028943,77.7869383
P514,https://maps.app.goo.gl/1WT7HMFFXPUvFAtb9,13.0642683,77.631555
P512,https://maps.app.goo.gl/hLmxvXiYuPxB15Qq9,12.9288318,77.6727894
P511,https://maps.app.goo.gl/hLmxvXiYuPxB15Qq9,12.9288318,77.6727894
P510,https://maps.app.goo.gl/bNwvq6NknzMz5zJh6,12.8331312,77.7739041
P509,https://maps.app.goo.gl/XDSGdVmVbYR4SZmR7,12.9345707,77.7411568
P508,https://maps.app.goo.gl/nX8FbHiqD5haTxcAA,12.9345707,77.7411568
P507,https://maps.app.goo.gl/NyntKLqLGUTYWYAk7,12.9343112,77.7414197
P506,https://maps.app.goo.gl/CXB7mdaqCUgzEVRq5,12.9727246,77.7603326
P505,https://maps.app.goo.gl/CXB7mdaqCUgzEVRq5,12.9727246,77.7603326
P504,https://maps.app.goo.gl/DXcytpqoPGS1uAZ9A,12.8756763,77.7758736
P503,https://maps.app.goo.gl/x8f65Yc98tyb1DUC8,12.9306518,77.7402194
P502,https://maps.app.goo.gl/mAPgMiLgtxy7qJnh9,12.9344625,77.7373512
P501,https://maps.app.goo.gl/mAPgMiLgtxy7qJnh9,12.9344625,77.7373512
P500,https://maps.app.goo.gl/tPcsfsrhAxdHYrTH6,12.9344625,77.7373512
P499,https://maps.app.goo.gl/FK14xmcnZt7yJwuu5,12.9344625,77.7373512
P498,https://maps.app.goo.gl/jmPveeWsYqhBqDeN9,12.9313174,77.734277
P497,https://maps.app.goo.gl/BCVHUjLrhCAQzthx9,12.9354625,77.720302
P496,https://maps.app.goo.gl/V2ogHQbG2sk7zvMv8,12.9216601,77.7366301
P495,https://maps.app.goo.gl/DXcytpqoPGS1uAZ9A,12.8756763,77.7758736
P494,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P493,https://maps.app.goo.gl/eSWhv5atrutt6a2N7,13.1475287,77.6776159
P492,https://maps.app.goo.gl/BCVHUjLrhCAQzthx9,12.9354625,77.720302
P491,https://maps.app.goo.gl/BCVHUjLrhCAQzthx9,12.9354625,77.720302
P490,https://maps.app.goo.gl/V4h89cKFGkaCmFYn7,12.9146896,77.6610495
P489,https://maps.app.goo.gl/56vhhDxucBk97sa26,12.9279616,77.6580038
P488,"https://www.google.com/maps/place/Prestige+Lakeside+Habitat/@12.9298473,77.7375252,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13bc4561d415:0x622bd394bf6af50e!8m2!3d12.9298473!4d77.7401001!16s%2Fg%2F11dymm6x5q?entry=ttu",12.9298473,77.7375252
P487,https://maps.app.goo.gl/SaVWFXUBr3qHS6TE9,12.982148,77.7397556
P486,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P485, https://maps.app.goo.gl/zTYYkzhAaGvqg1W16 ,,
P483,https://maps.app.goo.gl/kjpGUU4SQYZrB46E7,13.0216291,77.6361949
P482,https://maps.app.goo.gl/RtN6HjwQP45dw4Jf6,12.9972713,77.6875725
P481,https://maps.app.goo.gl/avLy5emFZBruKFHb8,12.8852789,77.5747028
P480,https://maps.app.goo.gl/avLy5emFZBruKFHb8,12.8852789,77.5747028
P479,https://maps.app.goo.gl/afxX2cv1BY2gXEjb8,12.9345707,77.7396118
P478,https://maps.app.goo.gl/xHiUfycoDxXKfATb6,12.8996341,77.7036133
P477,https://maps.app.goo.gl/H4qqwXxksP5Y1Dia6,12.9465477,77.7181306
P476,https://maps.app.goo.gl/xHiUfycoDxXKfATb6,12.8996341,77.7036133
P475,https://maps.app.goo.gl/V7gUnyBUifYxULnE7,12.9290512,77.7270156
P474,https://maps.app.goo.gl/Kw1GpsDWYRGU7AhL9,12.9345707,77.4800598
P473,https://maps.app.goo.gl/Kw1GpsDWYRGU7AhL9,12.9345707,77.4800598
P471, https://maps.app.goo.gl/2FErXv6GM6wPAXG36 ,,
P470,,,
P469,https://maps.app.goo.gl/ucLzbzAH2NrUAJmE9,12.9494549,77.7163191
P468,https://maps.app.goo.gl/V2ogHQbG2sk7zvMv8,12.9216601,77.7366301
P467,https://maps.app.goo.gl/dRnTwAuUkNwzvr2f9,12.8942279,77.6914624
P466,https://maps.app.goo.gl/6aZBpGkFj6ePwGxV9,12.8942279,77.6914624
P465,"https://www.google.com/maps/place/Mahaveer+Maple/@12.9561295,77.7154928,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae123e818ce1ef:0x7b3c9d2fb60726fc!8m2!3d12.9561295!4d77.7180677!16s%2Fg%2F119x3pcfq?entry=ttu&g_ep=EgoyMDI0MTAxNS4wIKXMDSoASAFQAw%3D%3D",12.9561295,77.7154928
P464,"https://www.google.com/maps/place/SNN+Raj+Serenity,+Suraksha+nagar,+Yelenahalli,+Akshayanagar,+Bengaluru,+Karnataka+560076/@12.8519775,77.6259882,13.35z/data=!4m6!3m5!1s0x3bae6b2151f6f5ed:0x53ad8d5c872815ad!8m2!3d12.8589815!4d77.6142913!16s%2Fg%2F12hll3_tl?entry=ttu&g_ep=EgoyMDI0MTAxNS4wIKXMDSoASAFQAw%3D%3D",12.8519775,77.6259882
P462,https://maps.app.goo.gl/cN4oZ4iDwyHTDX2eA,12.892159,77.7071173
P461,https://maps.app.goo.gl/CbhVMrouqpzLm63a7,12.8707864,77.5103286
P460,https://maps.app.goo.gl/Ztf6nZs394j3fiqj7,12.9343112,77.7433509
P459,https://maps.app.goo.gl/HnX1wBPtq5SbzBBKA,12.9831755,77.7517355
P458,,,
P457,https://maps.app.goo.gl/f3nNJyvQqqAE3LYb6,12.9837047,77.6453425
P456,https://maps.app.goo.gl/eTVnnNLUd3my5Eb29,12.8958863,77.6918676
P455,https://maps.app.goo.gl/B8ErgpKQV8sd68Vu5,12.9823129,77.7583268
P454,https://maps.app.goo.gl/qiocE2ywHxSFiGKX9,12.9781383,77.6315897
P453,https://maps.app.goo.gl/HGm9iWVzsAGJhwfh8,13.0193815,77.7240138
P451,https://maps.app.goo.gl/nTDd2LYVFMysuSSm8,13.0113086,77.757041
P450,https://maps.app.goo.gl/hHptRm7pTyDsD5226,13.0663998,77.5986988
P449,https://maps.app.goo.gl/7cPkUfCMXPovJUAQ7,12.8496356,77.6673776
P446,https://maps.app.goo.gl/Yo6EJ8B6D112nUHcA,12.9054667,77.6251693
P445,https://maps.app.goo.gl/5fyPHMJ44tQ6p3XN6,12.9727298,77.7603326
P444,"https://www.google.com/maps/place/HBR+Layout+4th+Block,+HBR+Layout,+Bengaluru,+Karnataka+560043/@13.031283,77.6268266,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae173fd335969d:0x861b26195c6dfd6f!8m2!3d13.0307925!4d77.6333562!16s%2Fg%2F1td9c612?entry=ttu&g_ep=EgoyMDI0MTAwOS4wIKXMDSoASAFQAw%3D%3D",13.031283,77.6268266
P442,https://drive.google.com/drive/folders/10B-C5C2zcSzTSt9uu8eYnEuBwbVH_1SX?usp=sharing,,
P441,,,
P440,https://maps.app.goo.gl/J26zVWyzx6VKAFbW9,,
P439,https://maps.app.goo.gl/6Jxq3u9xRoH1gBjk7,,
P437,https://maps.app.goo.gl/7ZX34k6K9UcUXdJV6,13.0671047,77.7324487
P436,https://maps.app.goo.gl/tbYMMVLRoKgLxWsa8,13.0664801,77.7375318
P435,https://maps.app.goo.gl/iw5PzW4MGoFPFm16A,,
P434,"https://www.google.com/maps/place/Meenaxi+Apartment/@12.982609,77.5974173,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16644f340001:0x13209098871befac!8m2!3d12.982609!4d77.5999922!16s%2Fg%2F11g98vmlgl?entry=ttu&g_ep=EgoyMDI0MTAwOS4wIKXMDSoASAFQAw%3D%3D",12.982609,77.5974173
P433,https://maps.app.goo.gl/cdccT7Aw5epGxAZX8,12.9604358,77.7121296
P432,https://maps.app.goo.gl/jV25WrDuM1mxWcLc9,12.8902997,77.6331865
P431,https://maps.app.goo.gl/oSNWq79RCBruE3N1A,12.8646058,77.6097727
P429,https://maps.app.goo.gl/ZGtVAWhgLj7JaiKX6,12.8975792,77.7020854
P428,https://maps.app.goo.gl/SjoMSgDJaJcBDufYA,12.9345707,77.7411568
P427,https://maps.app.goo.gl/catxRvEXoitH8gS76,,
P425, https://maps.app.goo.gl/zTYYkzhAaGvqg1W16 ,,
P424,https://maps.app.goo.gl/NpSe4dq7x3wrf6vbA,13.0842225,77.5877881
P423,https://maps.app.goo.gl/S7Hs3tLGPVqALF9v9,13.0148157,77.5477686
P421,,,
P420,https://maps.app.goo.gl/M4RFCQZag5yoTyjd8,12.8953689,77.626296
P419,https://maps.app.goo.gl/tFa2RdZCGzAidDmb6,12.9242567,77.6069806
P418,https://maps.app.goo.gl/itcFoVRJUggJdBvo9,12.99761,77.6924406
P417,https://maps.app.goo.gl/yaiavF1Bp8NUFV3V7,12.99761,77.6924406
P416,https://maps.app.goo.gl/3hATAqzPUgV8Br9D6,13.0631312,77.6631049
P415,https://maps.app.goo.gl/sG2jZGR8WFc4xwLZ8,13.0666215,77.6494262
P414,https://maps.app.goo.gl/se3o9k3sJgQaSqmXA,13.0631312,77.6605246
P413 ,https://maps.app.goo.gl/x1trcRBLYCuD5tXb9,13.2087381,77.601175
P412,https://maps.app.goo.gl/zo6RgDgxBP8gT6Mc8,13.2294984,77.7238485
P411,https://maps.app.goo.gl/dTMKPric9wLAC8QQ8,12.9537007,77.6899987
P410,https://maps.app.goo.gl/m3CAa51F7HxhJbf16,13.0155027,77.6171112
P409,https://maps.app.goo.gl/aEWsSSZLxWq8bUfX8,12.9727246,77.7587876
P408,https://maps.app.goo.gl/NjMeUbEUxwR19qWc9,13.0526488,77.6446713
P407,https://maps.app.goo.gl/XeosJjV3oTQFpLZo9,13.0688808,77.5851585
P405,https://maps.app.goo.gl/aza25vBxDq1y8etP6,13.0133184,77.6980175
P404,https://maps.app.goo.gl/pbxjFegKPKLdaLRw9,12.7867143,77.7415089
P403,"https://www.google.com/maps/place/Adarsh+Savana/@13.2286816,77.6287088,11.08z/data=!4m6!3m5!1s0x3bae1f2c963390d3:0x74e32bba6f5e7182!8m2!3d13.2087381!4d77.6037553!16s%2Fg%2F11rwlncpjw?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.2286816,77.6287088
P401,https://maps.app.goo.gl/K3JEGBxw8eJtKCuFA,13.016552,77.7235957
P399,"https://www.google.com/maps/place/SOBHA+Brooklyn+Towers+-+Townpark/@12.7868512,77.7396456,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae71c8774a37e9:0x8a52dffee1cfe4a4!8m2!3d12.7868512!4d77.744259!16s%2Fg%2F11rhnrhn_v?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.7868512,77.7396456
P398,"https://www.google.com/maps/place/Saiven+Windchimes,+1st+A+Main+Rd,+Muneswara+Nagar,+Sector+6,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9096956,77.6306524,11.25z/data=!4m6!3m5!1s0x3bae14f3ce520a27:0xb6aad6c3252265ca!8m2!3d12.9155547!4d77.6258091!16s%2Fg%2F11b77jgkf4?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.9096956,77.6306524
P396,"https://www.google.com/maps/place/Mantri+Webcity/@13.0717255,77.6475586,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae19f7a45b511b:0xf915a1191fe625ae!8m2!3d13.0717255!4d77.6475586!16s%2Fg%2F11g6mhkh06?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",13.0717255,77.6475586
P395,"https://www.google.com/maps/place/Rose+Garden+Apartments/@12.8893027,77.5985806,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15257b0f0859:0x244f5efe3f1008b5!8m2!3d12.8893027!4d77.5985806!16s%2Fg%2F11b6gqr7m4?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.8893027,77.5985806
P394,"https://www.google.com/maps/place/Prestige+South+Ridge/@12.9763736,77.5156766,12z/data=!4m6!3m5!1s0x3bae3e371495a205:0xf814668f48abeff7!8m2!3d12.9291184!4d77.5430405!16s%2Fg%2F11b807lp8b?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.9763736,77.5156766
P393,"https://www.google.com/maps/place/Adarsh+Serenity/@13.0306082,77.7629887,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0fc8976da7fd:0x766bb657ca9b222!8m2!3d13.0306082!4d77.7629887!16s%2Fg%2F1tfqd7hm?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",13.0306082,77.7629887
P392,"https://www.google.com/maps/place/Mahaveer+Amaze,+Kadugodi+Road,+Chaitanya+Ananya,+Seegehalli,+Krishnarajapuram,+Karnataka/@13.0946389,77.6298344,17z/data=!4m5!3m4!1s0x3bae0e38571892d7:0x53c74c6939ab92b9!8m2!3d13.0067321!4d77.765801?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",13.0946389,77.6298344
P391,"https://www.google.com/maps/place/Unishire+Esplanade,+Thirumenahalli+Village,+Yelahanka+Hobli,+Bangalore+North+Taluk,+44%2F5%2F87%2F1,+Agrahara+Badavane,+Bengaluru,+Thirumenahalli,+Karnataka+560064/@13.0946389,77.6298344,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae19a2bd712035:0x3e33bf383b843b3!8m2!3d13.0946389!4d77.6298344!16s%2Fg%2F11b6b5rk9r?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",13.0946389,77.6298344
P390,,,
P389,"https://www.google.com/maps/place/Koramangala,+Bengaluru,+Karnataka/@12.9354568,77.6321925,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae144ed898fc2d:0x1681f38e8c00ae56!8m2!3d12.9352403!4d77.624532!16zL20vMDZibTR6?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.9354568,77.6321925
P388,"https://www.google.com/maps/place/Ejipura,+Bengaluru,+Karnataka/@12.9451126,77.5787806,11.97z/data=!4m6!3m5!1s0x3bae14428abe4c4b:0xc267feee8e0dd14!8m2!3d12.9385333!4d77.6308174!16s%2Fg%2F11gc9gc8bt?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.9451126,77.5787806
P387,"https://www.google.com/maps/place/SOBHA+Royal+Pavilion/@12.8996341,77.6989999,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12dec95792ff:0xa103391baa5b8583!8m2!3d12.8996341!4d77.7036133!16s%2Fg%2F11p6djl1xv?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D",12.8996341,77.6989999
P386,"https://www.google.com/maps/place/Dasta+Concerto/@12.8697196,77.7642684,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae72b895046d93:0x737df49c80f7ddcb!8m2!3d12.8697196!4d77.7668433!16s%2Fg%2F11b5wm_2kq?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.8697196,77.7642684
P385,"https://www.google.com/maps/place/RT+Nagar,+Bengaluru,+Karnataka+560032/@13.0208975,77.5874958,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae17bac2a140d9:0x1fe7e4cfffb7e346!8m2!3d13.0247291!4d77.5947532!16s%2Fm%2F0269hss?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",13.0208975,77.5874958
P382,"https://www.google.com/maps/place/Shriram+WYTField/@13.0707707,77.7438259,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae05535519b8e1:0x122145e61d24a11e!8m2!3d13.0707707!4d77.7464008!16s%2Fg%2F11tcw1v6vg?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",13.0707707,77.7438259
P381,"https://www.google.com/maps/place/SOBHA+Brooklyn+Towers+-+Townpark/@12.7868512,77.7396456,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae71c8774a37e9:0x8a52dffee1cfe4a4!8m2!3d12.7868512!4d77.744259!16s%2Fg%2F11rhnrhn_v?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.7868512,77.7396456
P380,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1571168,77.6707567,14z/data=!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",13.1571168,77.6707567
P379,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1475287,77.675041,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",13.1475287,77.675041
